video_id,sample_idx,time_sec,whole_frame_diff,tile_max_diff,tile_topk_mean,optical_flow_mag,ssim_change
game_01,1,0.2,0.2961,1.6348,1.2257,0.0888,0.0068
game_01,2,0.4,0.7779,4.1859,2.9366,0.1697,0.0177
game_01,3,0.6,1.0401,4.2442,3.5779,0.2221,0.0241
game_01,4,0.8,0.9806,3.4479,2.9908,0.183,0.021
game_01,5,1.0,1.3415,5.437,4.6009,0.2738,0.0315
game_01,6,1.2,1.6154,6.8314,6.0518,0.432,0.0468
game_01,7,1.4,1.4488,5.5772,4.8722,0.2829,0.0355
game_01,8,1.6,1.227,5.7689,4.214,0.2863,0.0311
game_01,9,1.8,1.2244,4.638,4.162,0.2433,0.028
game_01,10,2.0,2.8952,9.6192,8.6288,0.6373,0.0782
game_01,11,2.2,1.5634,5.8351,4.6471,0.3239,0.0368
game_01,12,2.4,2.3634,9.4992,8.5749,0.6248,0.0697
game_01,13,2.6,2.5781,8.0176,6.9369,0.5856,0.0702
game_01,14,2.8,2.1064,6.0014,5.8293,0.3541,0.0473
game_01,15,3.0,1.7107,6.7256,6.0427,0.3164,0.0356
game_01,16,3.2,1.3699,6.1316,4.4968,0.2942,0.0302
game_01,17,3.4,3.6085,14.1981,13.3515,1.0287,0.0976
game_01,18,3.6,7.9287,63.892,31.4427,3.8154,0.1018
game_01,19,3.8,6.4427,44.5984,22.342,2.7015,0.1059
game_01,20,4.0,9.0643,89.7053,40.0318,1.3987,0.1089
game_01,21,4.2,8.1945,76.7082,33.4374,2.0697,0.0859
game_01,22,4.4,14.0894,41.1522,37.1772,2.1291,0.2399
game_01,23,4.6,3.3632,31.8322,14.3225,0.6979,0.0657
game_01,24,4.8,0.8483,3.8167,3.1876,0.1739,0.018
game_01,25,5.0,3.722,38.8312,16.4234,0.573,0.0594
game_01,26,5.2,2.7673,14.1079,12.0305,0.8113,0.0694
game_01,27,5.4,3.5302,16.4151,14.682,1.2366,0.0853
game_01,28,5.6,4.3733,38.8248,18.1415,0.7922,0.0767
game_01,29,5.8,3.4928,14.0212,10.6935,0.8832,0.0848
game_01,30,6.0,5.946,27.4013,22.8471,1.847,0.124
game_01,31,6.2,5.0521,16.7117,15.7568,1.1884,0.1101
game_01,32,6.4,7.9008,30.62,26.4608,1.5132,0.1416
game_01,33,6.6,15.8812,55.0633,46.0773,3.2988,0.2517
game_01,34,6.8,8.9989,58.6886,30.6854,1.8604,0.1586
game_01,35,7.0,8.2333,46.3931,31.5471,1.8043,0.1516
game_01,36,7.2,10.3359,32.5643,28.7259,3.3769,0.1964
game_01,37,7.4,14.9744,44.6018,36.9569,4.3007,0.2272
game_01,38,7.6,6.7414,34.9756,24.2262,2.2801,0.1376
game_01,39,7.8,11.0206,36.8803,33.5111,2.6877,0.1791
game_01,40,8.0,9.1709,46.522,33.4561,2.9255,0.1674
game_01,41,8.2,4.0199,17.3933,13.3347,0.9222,0.1044
game_01,42,8.4,5.32,27.3902,18.6252,1.1688,0.1143
game_01,43,8.6,4.2487,25.4793,16.3113,1.0314,0.1057
game_01,44,8.8,4.5039,20.2301,14.6156,1.1108,0.1115
game_01,45,9.0,2.6786,15.5175,9.8293,0.3905,0.0559
game_01,46,9.2,1.9133,8.3875,6.6019,0.3597,0.0471
game_01,47,9.4,1.4886,7.2018,5.2796,0.2472,0.0319
game_01,48,9.6,1.6981,5.6111,5.1529,0.3042,0.0395
game_01,49,9.8,3.1115,16.2761,11.1897,0.8242,0.0853
game_01,50,10.0,2.5006,10.0872,8.3853,0.4416,0.057
game_01,51,10.2,2.1877,9.3665,7.1723,0.4937,0.0549
game_01,52,10.4,4.6061,19.9739,17.8725,0.7067,0.0992
game_01,53,10.6,1.615,6.1846,5.253,0.3317,0.0352
game_01,54,10.8,1.9602,7.7615,5.5936,0.2758,0.0324
game_01,55,11.0,1.4965,5.816,4.7025,0.2563,0.0299
game_01,56,11.2,3.963,18.8843,14.9348,0.7734,0.0827
game_01,57,11.4,44.4173,130.5255,99.0244,4.0205,0.4075
game_01,58,11.6,0.7275,3.2497,2.9849,0.1084,0.0086
game_01,59,11.8,0.3176,1.6907,1.1622,0.0686,0.0025
game_01,60,12.0,1.3632,5.8833,5.5682,0.1865,0.0239
game_01,61,12.2,3.4764,13.8401,11.6895,0.5493,0.0971
game_01,62,12.4,3.6433,18.9481,14.1376,0.4079,0.0772
game_01,63,12.6,1.9737,7.9542,7.5522,0.2521,0.0466
game_01,64,12.8,2.1026,9.4604,7.9315,0.2815,0.0495
game_01,65,13.0,1.7545,6.2936,5.5301,0.237,0.0368
game_01,66,13.2,2.7254,9.4877,8.6755,0.4275,0.0775
game_01,67,13.4,2.6081,10.946,8.8364,0.3844,0.0653
game_01,68,13.6,1.1189,6.8111,4.5658,0.1746,0.0204
game_01,69,13.8,1.0654,3.9192,3.5056,0.1679,0.0154
game_01,70,14.0,1.7548,6.5798,6.0943,0.2646,0.037
game_01,71,14.2,2.2151,8.5296,6.7241,0.3881,0.0549
game_01,72,14.4,1.8745,7.0183,6.1111,0.2865,0.0422
game_01,73,14.6,2.7693,14.2146,12.1307,0.261,0.0454
game_01,74,14.8,2.1903,9.6054,7.4071,0.2245,0.0309
game_01,75,15.0,20.5213,55.8175,51.2546,5.0496,0.3325
game_01,76,15.2,2.5495,9.9413,8.1999,0.4211,0.0541
game_01,77,15.4,3.402,13.8053,10.7861,0.6097,0.0753
game_01,78,15.6,4.9073,16.8391,13.2462,0.9314,0.1467
game_01,79,15.8,8.3559,34.1077,26.3045,1.6495,0.1817
game_01,80,16.0,5.0883,20.2063,16.978,0.95,0.128
game_01,81,16.2,4.3521,18.4117,12.8025,0.7997,0.1207
game_01,82,16.4,4.4025,16.2189,14.2224,0.8331,0.1138
game_01,83,16.6,2.7315,11.3119,8.6769,0.4291,0.063
game_01,84,16.8,2.6811,10.129,8.6236,0.4068,0.0571
game_01,85,17.0,5.3436,29.8756,18.8614,1.1502,0.1457
game_01,86,17.2,6.1715,26.6864,19.3298,1.3881,0.1677
game_01,87,17.4,5.6695,18.6739,15.4258,1.1119,0.1492
game_01,88,17.6,2.7847,11.9043,8.1234,0.399,0.0628
game_01,89,17.8,5.1431,14.9585,13.2233,0.8026,0.1176
game_01,90,18.0,1.7748,5.8144,4.524,0.2113,0.0278
game_01,91,18.2,2.2553,12.5521,7.9084,0.3961,0.0538
game_01,92,18.4,1.8343,5.8595,5.1173,0.2476,0.0305
game_01,93,18.6,43.9204,110.1234,100.4837,3.0952,0.407
game_01,94,18.8,2.0529,9.5043,7.0467,0.404,0.0534
game_01,95,19.0,1.1893,3.2872,3.064,0.1595,0.0201
game_01,96,19.2,1.3869,4.1647,3.8533,0.2154,0.0258
game_01,97,19.4,1.2489,3.3937,3.1775,0.1932,0.0233
game_01,98,19.6,1.5133,5.9718,4.7754,0.2893,0.0353
game_01,99,19.8,1.0307,3.5718,2.9803,0.1993,0.0195
game_01,100,20.0,1.4952,4.5556,4.2498,0.246,0.0299
game_01,101,20.2,1.9711,10.1925,7.3544,0.2929,0.0376
game_01,102,20.4,1.3209,6.3279,4.9689,0.2646,0.0305
game_01,103,20.6,0.5536,3.0487,1.9175,0.0835,0.0081
game_01,104,20.8,0.5632,2.1769,1.5282,0.084,0.0076
game_01,105,21.0,0.6516,2.2843,1.8059,0.095,0.0076
game_01,106,21.2,0.6321,2.392,2.044,0.114,0.0105
game_01,107,21.4,0.9996,4.0282,3.5726,0.1965,0.023
game_01,108,21.6,1.0723,4.6098,3.3267,0.1916,0.0199
game_01,109,21.8,1.051,4.5421,3.6189,0.188,0.0234
game_01,110,22.0,1.1585,4.6199,3.8765,0.2304,0.0287
game_01,111,22.2,0.3094,0.891,0.8184,0.053,0.0028
game_01,112,22.4,2.2997,12.3391,9.1506,0.2942,0.0503
game_01,113,22.6,1.4852,6.5429,5.4235,0.2874,0.0376
game_01,114,22.8,0.9133,4.1074,3.4582,0.1624,0.0206
game_01,115,23.0,0.8706,3.2322,2.7592,0.155,0.0138
game_01,116,23.2,0.9451,4.2971,3.2128,0.1849,0.0198
game_01,117,23.4,1.3371,5.6787,5.0169,0.2523,0.0329
game_01,118,23.6,1.5309,6.7111,5.9683,0.3719,0.0443
game_01,119,23.8,1.1392,5.133,4.7365,0.2521,0.0312
game_01,120,24.0,0.7882,2.4567,2.2162,0.131,0.0122
game_01,121,24.2,2.3569,10.1229,7.0616,0.4531,0.0573
game_01,122,24.4,1.7644,5.5776,5.034,0.306,0.0368
game_01,123,24.6,1.012,3.6454,2.7937,0.1555,0.0133
game_01,124,24.8,1.0272,3.2087,2.6643,0.1332,0.0141
game_01,125,25.0,79.4161,210.0119,161.0471,3.3901,0.9081
game_01,126,25.2,82.5776,169.2417,149.1971,4.7103,0.7773
game_01,127,25.4,6.0291,16.2375,12.7683,0.9179,0.1353
game_01,128,25.6,5.7963,19.0029,14.3178,0.845,0.1356
game_01,129,25.8,4.514,10.6192,9.3049,0.5558,0.1011
game_01,130,26.0,4.7302,12.8612,10.5597,0.8963,0.1087
game_01,131,26.2,5.0258,14.8465,12.4949,0.9253,0.1193
game_01,132,26.4,3.0182,8.6986,7.3221,1.0246,0.116
game_01,133,26.6,2.6781,7.983,6.9814,0.7986,0.1088
game_01,134,26.8,2.6265,7.8944,6.9207,0.6476,0.1111
game_01,135,27.0,2.7649,8.9037,7.0441,0.5667,0.1087
game_01,136,27.2,3.0433,9.9798,7.4824,0.6736,0.1204
game_01,137,27.4,3.6191,11.7103,7.7537,0.9111,0.131
game_01,138,27.6,3.6852,11.0479,8.5287,0.8838,0.1318
game_01,139,27.8,3.9563,11.6571,8.771,0.7171,0.1512
game_01,140,28.0,3.0079,9.3476,5.6579,0.5821,0.1061
game_01,141,28.2,3.907,10.8364,8.1646,0.643,0.1333
game_01,142,28.4,3.2555,10.2308,6.8108,0.5558,0.1079
game_01,143,28.6,1.4069,3.4322,2.6243,0.3135,0.0362
game_01,144,28.8,2.3783,8.5309,5.2759,0.4266,0.078
game_01,145,29.0,2.5783,8.9513,6.1551,0.6063,0.0794
game_01,146,29.2,2.9447,10.8082,7.0919,0.5288,0.1038
game_01,147,29.4,3.7931,15.984,9.7679,0.9818,0.1205
game_01,148,29.6,2.4214,6.0721,4.8578,0.4594,0.0832
game_01,149,29.8,1.5671,4.4986,3.6005,0.3611,0.0404
game_01,150,30.0,2.6387,5.8761,5.7143,0.5819,0.0967
game_01,151,30.2,2.448,5.5072,5.1251,0.5745,0.0891
game_01,152,30.4,3.2495,16.455,10.4095,0.5926,0.0988
game_01,153,30.6,5.1276,24.5561,15.1418,1.0771,0.1446
game_01,154,30.8,4.3116,26.6064,14.5149,0.9115,0.1146
game_01,155,31.0,2.7212,7.5418,6.1527,0.7268,0.1044
game_01,156,31.2,3.2609,9.5095,8.0077,0.7114,0.1214
game_01,157,31.4,2.9606,8.7992,6.7131,0.5205,0.0999
game_01,158,31.6,2.0426,7.4218,5.9887,0.4034,0.049
game_01,159,31.8,3.9865,18.6665,13.6515,1.1526,0.1086
game_01,160,32.0,3.8232,17.3399,12.8338,1.1283,0.0966
game_01,161,32.2,4.7826,26.192,17.9443,1.3465,0.1137
game_01,162,32.4,3.8321,19.5131,14.0198,1.041,0.0976
game_01,163,32.6,3.0429,18.688,11.5407,0.7504,0.0837
game_01,164,32.8,4.5562,32.5532,18.981,0.9664,0.1045
game_01,165,33.0,23.6841,50.1191,40.8968,3.4949,0.3352
game_01,166,33.2,13.4242,53.0845,34.4501,2.9936,0.2561
game_01,167,33.4,28.2184,56.6369,51.6553,5.3169,0.4552
game_01,168,33.6,11.5304,23.7553,21.1036,1.2769,0.1535
game_01,169,33.8,13.5687,31.0388,26.7628,1.7266,0.2311
game_01,170,34.0,3.6304,22.0896,12.4931,0.7081,0.0778
game_01,171,34.2,3.0271,10.8285,9.4077,0.3564,0.0533
game_01,172,34.4,8.475,39.9316,27.7549,0.8043,0.115
game_01,173,34.6,8.5786,24.8603,21.036,1.6656,0.1585
game_01,174,34.8,6.5014,27.9534,23.1484,0.8807,0.1213
game_01,175,35.0,7.2813,20.4221,19.4329,1.4793,0.1638
game_01,176,35.2,4.4532,17.2748,13.0691,0.563,0.0939
game_01,177,35.4,6.5323,29.0083,21.6591,0.9759,0.1286
game_01,178,35.6,5.5641,27.7982,21.2779,0.9118,0.1054
game_01,179,35.8,2.5682,14.5542,10.3309,0.3919,0.0524
game_01,180,36.0,5.0564,23.9883,18.893,0.9462,0.0994
game_01,181,36.2,5.5554,26.3064,20.8087,1.1839,0.1169
game_01,182,36.4,9.5358,30.0841,28.0138,2.9751,0.1752
game_01,183,36.6,4.9341,24.4636,15.0269,0.8986,0.1097
game_01,184,36.8,7.6295,34.6043,27.1527,2.2206,0.157
game_01,185,37.0,6.3025,29.2792,23.1321,1.7367,0.1258
game_01,186,37.2,4.2914,21.5753,16.6847,1.004,0.0976
game_01,187,37.4,6.4275,33.3228,22.7241,0.8095,0.0974
game_01,188,37.6,5.2354,19.9479,16.286,1.0531,0.1123
game_01,189,37.8,7.1707,27.2123,22.4826,1.0329,0.135
game_01,190,38.0,7.0421,27.0909,25.6606,1.5541,0.1373
game_01,191,38.2,6.1124,26.2668,20.7725,0.8376,0.1074
game_01,192,38.4,7.5343,46.4804,27.3111,1.2282,0.1182
game_01,193,38.6,4.2379,15.9583,12.4649,1.0577,0.086
game_01,194,38.8,2.8804,15.5032,11.4443,0.5237,0.0699
game_01,195,39.0,5.7116,27.4643,22.9091,1.296,0.1057
game_01,196,39.2,1.4682,7.0607,5.511,0.2165,0.0322
game_01,197,39.4,6.7866,30.8931,24.4407,2.1639,0.1313
game_01,198,39.6,8.1759,42.4891,28.2121,1.4778,0.1609
game_01,199,39.8,7.5055,27.6503,22.7208,2.0632,0.1667
game_01,200,40.0,2.4078,8.6178,7.4893,0.3983,0.0489
game_01,201,40.2,5.7998,43.4768,24.5682,0.5408,0.0903
game_01,202,40.4,5.0407,19.391,15.5131,0.6785,0.0855
game_01,203,40.6,3.6516,16.6946,12.4379,0.7675,0.0786
game_01,204,40.8,4.0051,16.8341,13.3745,0.6771,0.0756
game_01,205,41.0,2.6554,12.2396,9.9826,0.5791,0.0628
game_01,206,41.2,3.3022,14.7468,12.7334,0.6572,0.0786
game_01,207,41.4,3.4475,20.2245,12.0558,0.7261,0.0768
game_01,208,41.6,3.5717,27.6574,12.5643,0.5608,0.0528
game_01,209,41.8,3.2148,30.0386,13.9667,0.5809,0.0523
game_01,210,42.0,1.5158,6.8897,5.435,0.2523,0.0326
game_01,211,42.2,6.363,32.2173,22.5904,2.4103,0.131
game_01,212,42.4,6.6311,31.4958,25.6414,1.1199,0.1317
game_01,213,42.6,6.1105,27.0095,19.7103,1.1181,0.1407
game_01,214,42.8,4.4206,14.1873,12.5159,0.6365,0.1051
game_01,215,43.0,7.3832,38.5596,27.9794,1.3403,0.1386
game_01,216,43.2,8.9165,36.6798,29.7708,2.4368,0.1468
game_01,217,43.4,7.8953,50.2338,26.5329,1.8038,0.1242
game_01,218,43.6,10.3639,57.8144,33.1496,1.6928,0.1414
game_01,219,43.8,8.7577,36.4707,32.1489,2.3366,0.1542
game_01,220,44.0,11.1605,60.7434,40.7982,2.3088,0.1683
game_01,221,44.2,5.0915,25.399,18.3463,0.7794,0.1092
game_01,222,44.4,9.7872,31.8098,29.7652,2.3644,0.1786
game_01,223,44.6,4.6718,22.174,17.6152,1.1986,0.1026
game_01,224,44.8,4.0667,27.8598,16.3127,0.7525,0.0719
game_01,225,45.0,1.222,4.7628,4.0521,0.1797,0.0187
game_01,226,45.2,5.0666,32.1277,18.6341,2.116,0.1043
game_01,227,45.4,3.0741,16.0085,10.6318,0.5615,0.0721
game_01,228,45.6,5.8419,26.9615,22.6164,0.9734,0.1158
game_01,229,45.8,9.4774,35.5266,26.2434,1.8848,0.2178
game_01,230,46.0,4.9146,28.3268,21.6698,0.9168,0.0941
game_01,231,46.2,4.524,28.9447,19.0746,0.4407,0.0721
game_01,232,46.4,4.6561,15.6268,13.2925,0.6953,0.0814
game_01,233,46.6,6.3756,27.9479,22.6848,1.4917,0.1123
game_01,234,46.8,2.9896,13.6248,10.2541,0.4667,0.0644
game_01,235,47.0,1.3154,5.1659,3.8884,0.2422,0.0292
game_01,236,47.2,2.7026,15.3816,10.9517,0.5463,0.0721
game_01,237,47.4,3.956,23.9458,14.7718,0.8388,0.0889
game_01,238,47.6,1.8598,9.5131,7.0215,0.2926,0.0405
game_01,239,47.8,0.9914,5.0269,2.9052,0.1424,0.0206
game_01,240,48.0,3.7459,30.2213,14.2386,1.5039,0.0702
game_01,241,48.2,2.3296,6.971,5.8486,0.4941,0.063
game_01,242,48.4,3.4642,9.6611,7.6776,0.7083,0.0937
game_01,243,48.6,3.1727,18.0564,11.3055,0.6243,0.0758
game_01,244,48.8,1.633,9.5955,6.1127,0.2645,0.0384
game_01,245,49.0,2.7064,10.6054,8.837,0.2305,0.0249
game_01,246,49.2,2.356,6.1931,6.0125,0.2868,0.041
game_01,247,49.4,2.4861,10.4529,7.9823,0.2061,0.0331
game_01,248,49.6,1.0112,2.5232,2.1077,0.1434,0.0221
game_01,249,49.8,0.9304,4.8171,3.0038,0.2145,0.027
game_01,250,50.0,1.8375,6.8242,4.3037,0.2468,0.0329
game_01,251,50.2,0.7233,4.4205,2.4949,0.1492,0.0179
game_01,252,50.4,0.7641,3.6771,2.2877,0.143,0.0174
game_01,253,50.6,0.6645,2.4069,1.8717,0.1064,0.0126
game_01,254,50.8,3.7127,8.6269,7.8519,1.2565,0.1187
game_01,255,51.0,2.6169,6.1401,5.9421,0.4804,0.0582
game_01,256,51.2,0.9096,2.9034,2.3574,0.1272,0.0137
game_01,257,51.4,13.1167,29.2385,27.4243,2.1464,0.2701
game_01,258,51.6,1.6608,6.2955,4.7087,0.2998,0.047
game_01,259,51.8,0.8923,3.6207,2.5793,0.1906,0.0206
game_01,260,52.0,0.7607,2.1228,1.8173,0.1721,0.0183
game_01,261,52.2,0.7861,1.9149,1.7006,0.1861,0.0206
game_01,262,52.4,1.0809,4.6611,3.1981,0.2525,0.0279
game_01,263,52.6,1.9774,5.6638,3.9152,0.3931,0.0589
game_01,264,52.8,3.0493,10.6982,6.8002,0.7082,0.1193
game_01,265,53.0,6.3902,22.0143,13.5106,1.949,0.2189
game_01,266,53.2,5.9767,21.558,13.2722,2.0429,0.2014
game_01,267,53.4,5.9713,15.1252,11.2431,2.3637,0.1992
game_01,268,53.6,4.7696,11.8061,9.1712,1.4008,0.167
game_01,269,53.8,6.5831,25.2865,16.0455,2.7044,0.2298
game_01,270,54.0,6.2088,23.6532,15.2318,1.5441,0.2247
game_01,271,54.2,2.282,5.8505,4.4362,0.4115,0.0611
game_01,272,54.4,1.9696,7.0809,5.077,0.5009,0.0628
game_01,273,54.6,3.5369,15.0883,10.9925,0.955,0.1003
game_01,274,54.8,3.1476,13.6436,10.4319,0.774,0.0875
game_01,275,55.0,5.5615,17.4264,15.7303,3.2873,0.1454
game_01,276,55.2,3.2173,10.8994,9.3243,0.8308,0.1072
game_01,277,55.4,3.8847,17.8268,13.2702,0.8387,0.109
game_01,278,55.6,3.6966,16.0865,13.0339,0.8628,0.0931
game_01,279,55.8,2.9712,8.351,6.7551,0.3804,0.0489
game_01,280,56.0,11.6445,27.696,22.4962,2.2444,0.3087
game_01,281,56.2,7.7886,15.1869,14.661,0.9265,0.1427
game_01,282,56.4,1.9007,3.9548,3.2377,0.1975,0.0264
game_01,283,56.6,0.8696,2.5171,2.1254,0.0904,0.018
game_01,284,56.8,4.2077,17.9937,15.1751,0.2176,0.0589
game_01,285,57.0,3.9624,20.5558,11.596,0.6517,0.0692
game_01,286,57.2,2.5079,12.9587,7.1122,0.3033,0.0385
game_01,287,57.4,0.9718,3.7205,2.8642,0.1482,0.0193
game_01,288,57.6,0.8935,4.5162,3.4508,0.1505,0.0198
game_01,289,57.8,1.0129,5.6071,3.907,0.1727,0.023
game_01,290,58.0,0.7575,3.2731,2.4979,0.1321,0.0156
game_01,291,58.2,4.4634,30.4234,14.9523,1.8184,0.086
game_01,292,58.4,3.2203,13.9571,9.7019,0.7568,0.0819
game_01,293,58.6,3.3777,11.9027,8.4473,0.7375,0.0942
game_01,294,58.8,2.5747,12.7191,8.3829,0.583,0.0585
game_01,295,59.0,0.9295,3.9971,2.6505,0.1396,0.015
game_01,296,59.2,4.2337,13.5037,11.9929,0.4477,0.0604
game_01,297,59.4,2.585,9.0131,7.0778,0.334,0.0488
game_01,298,59.6,3.8672,15.0338,12.1373,0.3448,0.0676
game_01,299,59.8,1.2829,5.3216,3.9534,0.2352,0.033
game_01,300,60.0,1.3897,6.7681,4.9756,0.3087,0.0376
game_01,301,60.2,0.807,2.5329,2.0489,0.0995,0.0156
game_01,302,60.4,2.328,6.1455,5.1373,0.3634,0.0631
game_01,303,60.6,2.8493,7.3712,6.2227,0.551,0.0817
game_01,304,60.8,1.0164,3.4321,2.6232,0.1309,0.0193
game_01,305,61.0,12.6109,28.0136,26.3873,2.013,0.2713
game_01,306,61.2,2.0562,8.2022,6.2228,0.3832,0.06
game_01,307,61.4,0.9392,3.4309,2.5026,0.1652,0.0188
game_01,308,61.6,0.936,3.1264,2.3865,0.2212,0.0224
game_01,309,61.8,1.7317,7.1494,5.3739,0.3648,0.046
game_01,310,62.0,2.6747,6.6768,5.4962,0.4759,0.0865
game_01,311,62.2,4.0756,15.2215,8.7877,1.0556,0.1493
game_01,312,62.4,6.2095,25.8628,14.4928,1.6883,0.2066
game_01,313,62.6,6.8394,23.687,14.0173,3.9015,0.2197
game_01,314,62.8,4.7041,8.4367,7.5368,1.8775,0.163
game_01,315,63.0,3.8957,8.8144,7.7493,2.04,0.1385
game_01,316,63.2,4.6977,15.2319,11.1831,1.5215,0.1907
game_01,317,63.4,4.8729,17.6207,12.1771,1.6608,0.1966
game_01,318,63.6,4.6915,15.0875,10.4218,1.0875,0.1762
game_01,319,63.8,5.0033,15.058,11.1954,1.485,0.1955
game_01,320,64.0,6.1322,17.2574,13.2381,2.0848,0.2302
game_01,321,64.2,6.6593,16.813,14.2744,2.1566,0.2434
game_01,322,64.4,6.6709,16.6189,14.8241,2.2438,0.2437
game_01,323,64.6,6.9016,18.7771,16.0983,2.9763,0.2522
game_01,324,64.8,7.147,16.8003,16.2954,2.5785,0.266
game_01,325,65.0,6.2527,15.7497,14.0086,2.4148,0.2369
game_01,326,65.2,5.5433,15.1332,11.2718,2.7113,0.2102
game_01,327,65.4,6.0498,20.5139,13.9849,3.1569,0.2214
game_01,328,65.6,6.7068,22.2744,17.6879,2.6209,0.2208
game_01,329,65.8,5.659,15.3998,13.1202,2.2637,0.2025
game_01,330,66.0,4.805,11.2247,10.4159,1.7479,0.182
game_01,331,66.2,4.8326,12.0383,10.5474,2.0251,0.1823
game_01,332,66.4,3.4477,9.0753,7.6017,1.5319,0.1307
game_01,333,66.6,12.4899,42.697,30.826,2.5268,0.2342
game_01,334,66.8,6.382,21.3333,15.7991,2.2907,0.1354
game_01,335,67.0,4.9035,15.6894,12.4629,1.1047,0.1224
game_01,336,67.2,3.4973,9.0327,8.1226,0.5676,0.0814
game_01,337,67.4,4.04,12.3707,9.0232,0.6459,0.084
game_01,338,67.6,6.5938,27.0647,17.4245,1.8318,0.1166
game_01,339,67.8,5.0894,19.1957,15.4228,1.1428,0.0933
game_01,340,68.0,4.545,26.795,15.3616,0.8349,0.1045
game_01,341,68.2,4.0515,17.6631,12.1377,0.9369,0.0972
game_01,342,68.4,3.6094,9.651,8.167,0.6562,0.081
game_01,343,68.6,3.0131,5.7171,5.5312,0.3783,0.0505
game_01,344,68.8,1.9552,8.3388,5.9087,0.3357,0.04
game_01,345,69.0,5.3425,13.2627,12.5272,0.9072,0.1197
game_01,346,69.2,4.5524,20.9093,12.9334,1.1291,0.1079
game_01,347,69.4,3.7177,9.416,7.9675,0.6035,0.081
game_01,348,69.6,3.4104,11.4253,8.7598,0.5225,0.0828
game_01,349,69.8,2.9957,10.0216,7.8171,0.6033,0.0815
game_01,350,70.0,5.6115,23.6003,15.8755,1.7407,0.1411
game_01,351,70.2,5.5469,15.8902,13.1874,1.6726,0.1435
game_01,352,70.4,5.9268,17.838,13.0728,1.7195,0.1547
game_01,353,70.6,6.6153,23.6045,18.4839,2.1762,0.1705
game_01,354,70.8,5.2845,15.8365,12.9389,1.7833,0.1437
game_01,355,71.0,6.925,18.9522,17.416,2.4166,0.1791
game_01,356,71.2,6.7524,20.733,14.0237,2.4141,0.1716
game_01,357,71.4,6.1435,16.2926,14.1308,1.8755,0.1662
game_01,358,71.6,3.6189,12.7551,9.9623,1.3546,0.0994
game_01,359,71.8,3.1681,10.9415,7.4682,0.8944,0.0892
game_01,360,72.0,3.1161,8.9292,7.7067,0.8257,0.0888
game_01,361,72.2,2.9163,11.7179,7.7201,0.9132,0.0863
game_01,362,72.4,5.1828,34.7123,18.4188,1.1569,0.1232
game_01,363,72.6,5.7845,26.1,20.4847,1.0633,0.1389
game_01,364,72.8,4.2205,17.3335,14.1975,1.4188,0.1105
game_01,365,73.0,7.4338,44.8101,27.3222,1.3245,0.1373
game_01,366,73.2,21.5261,65.584,49.879,2.1614,0.2968
game_01,367,73.4,11.6344,30.5851,28.6881,2.8837,0.2607
game_01,368,73.6,16.731,61.0623,45.4948,3.3533,0.3196
game_01,369,73.8,25.1276,71.5338,53.5213,4.8855,0.4336
game_01,370,74.0,14.8614,46.899,32.5247,2.9519,0.3095
game_01,371,74.2,11.6445,37.5312,29.1843,3.424,0.2778
game_01,372,74.4,9.3594,34.8207,22.0298,3.0377,0.2368
game_01,373,74.6,19.389,72.8482,52.9815,2.9912,0.3471
game_01,374,74.8,21.5626,69.8889,57.0804,2.7612,0.3655
game_01,375,75.0,29.1006,79.3021,64.5097,3.7957,0.4479
game_01,376,75.2,21.4484,46.7457,42.4363,4.357,0.3931
game_01,377,75.4,17.0797,39.7248,36.8619,4.5689,0.3487
game_01,378,75.6,18.2085,52.7213,42.7818,3.7429,0.3571
game_01,379,75.8,16.8366,47.1388,36.3175,4.0974,0.3557
game_01,380,76.0,21.2715,49.3585,46.2134,3.9564,0.3701
game_01,381,76.2,17.7599,44.3311,38.2085,4.3765,0.3382
game_01,382,76.4,25.663,70.2583,61.0662,3.0261,0.3763
game_01,383,76.6,21.9592,73.0163,57.3488,2.9472,0.3468
game_01,384,76.8,17.2781,43.1938,38.2709,2.2246,0.3325
game_01,385,77.0,16.8956,33.5288,31.2302,3.6184,0.3724
game_01,386,77.2,13.0567,31.8365,23.3169,2.9263,0.3012
game_01,387,77.4,18.0793,55.1072,46.4244,3.1625,0.3357
game_01,388,77.6,20.7542,59.4141,47.789,2.9579,0.3346
game_01,389,77.8,23.4414,52.7152,48.7689,2.9219,0.3727
game_01,390,78.0,15.0437,47.0322,39.7123,2.8683,0.2622
game_01,391,78.2,24.0563,56.9415,51.9198,3.1293,0.3533
game_01,392,78.4,16.4905,35.8268,30.575,2.2603,0.2871
game_01,393,78.6,18.7674,38.5758,37.7689,2.7554,0.2713
game_01,394,78.8,17.7836,44.2011,39.4839,2.7533,0.2873
game_01,395,79.0,23.3879,50.3554,46.767,3.8041,0.3594
game_01,396,79.2,22.0097,53.772,51.5553,4.1682,0.3755
game_01,397,79.4,24.3828,59.7603,52.1315,4.5856,0.3524
game_01,398,79.6,22.5001,85.5478,60.0233,2.8689,0.2965
game_01,399,79.8,33.3658,104.9311,87.2853,2.7295,0.4297
game_01,400,80.0,29.2761,85.2319,73.2392,3.4551,0.4554
game_01,401,80.2,17.2388,59.1494,39.4784,3.0571,0.3535
game_01,402,80.4,97.115,201.3921,175.7663,7.9381,0.6977
game_01,403,80.6,6.5637,28.6093,23.1339,1.3007,0.1214
